total/epochs,rollout/episode_steps,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,rollout/actions_mean,train/param_noise_distance,rollout/Q_mean,rollout/return_history,obs_rms_std,reference_Q_std,AI_distance,rollout/return,reference_actor_Q_std,reference_perturbed_action_std,AI_return,rollout/actions_std,total/steps_per_second,rollout/episodes,train/loss_actor,reference_Q_mean,total/duration,reference_action_std,total/steps,AI_success_rate,total/episodes,param_noise_stddev,reference_action_mean,reference_perturbed_action_mean
493,194.2553694581281,1497.495361328125,0.4643103778362274,1313.178466796875,0.23756183683872223,0.20133938357234002,2042.10546875,5601.308715595399,2.7994625568389893,915.0165405273438,1.8871068248694478,4792.350537845613,913.2589721679688,0.9773399233818054,5673.128341384292,0.9196316599845886,65.95427090626333,5075.0,-2145.57666015625,1285.92236328125,14949.752100229263,0.9871914386749268,986000,0.608,5075.0,0.0035908311789358866,0.04469863325357437,0.06926439702510834
494,194.22040896578844,1096.644775390625,0.464257150888443,1398.4114990234375,0.23758234083652496,0.20653857216238974,2042.6302490234375,5505.730214268735,2.7967004776000977,935.8363037109375,1.8817428739453008,4793.214686715356,932.02783203125,0.9838844537734985,5666.336600399821,0.9196646809577942,65.94433068396063,5086.0,-2142.07568359375,1373.3804931640625,14982.334186315536,0.9871420860290527,988000,0.6125,5086.0,0.0035200776187980457,-0.0386437363922596,-0.009736770763993263
495,194.28478900883218,1625.8382568359375,0.4643464982509613,1410.452880859375,0.2377135008573532,0.2046588921546936,2043.754150390625,5716.055341331953,2.7939798831939697,926.2652587890625,1.8682690425978858,4797.97505835668,924.4872436523438,0.9680684804916382,5678.453146204532,0.9196378588676453,65.93376412790344,5095.0,-2192.06005859375,1378.760498046875,15015.068729877472,0.9855644702911377,990000,0.6155,5095.0,0.0034507181833134453,-0.03276968002319336,-0.13944128155708313
496,194.30930460333008,1210.4150390625,0.4643535614013672,1299.9354248046875,0.23768457770347595,0.19051324993371963,2044.273681640625,5823.015570216101,2.7913568019866943,948.1256713867188,1.8662824026779878,4800.011693986688,942.92041015625,0.979295551776886,5681.517093957307,0.9196798801422119,65.92499365025749,5105.0,-2181.04296875,1271.2529296875,15047.403800487518,0.9818686842918396,992000,0.617,5105.0,0.0032507326227954833,0.08113488554954529,0.0628126859664917
497,194.2840109460516,1377.6204833984375,0.4642488956451416,1287.96142578125,0.23778139054775238,0.21019128315150737,2044.482421875,5819.490176936041,2.788632392883301,959.154296875,1.86515466705641,4800.78514315685,953.3087158203125,0.978062629699707,5680.092645291999,0.9196898937225342,65.91591955320081,5116.0,-2179.0146484375,1259.468505859375,15079.816935539246,0.9799839854240417,994000,0.619,5116.0,0.0034507181833134453,-0.06309441477060318,-0.03327272832393646
498,194.26487224497757,1232.5858154296875,0.46419334411621094,1298.4979248046875,0.23769527673721313,0.19030598655343056,2044.8729248046875,5738.383986953707,2.7858970165252686,969.9798583984375,1.8659177518028771,4801.791961205006,962.444091796875,0.9903647303581238,5679.341198840449,0.9197158813476562,65.90524275460584,5127.0,-2173.3271484375,1269.591796875,15112.606499433517,0.9802339673042297,996000,0.62,5127.0,0.0033827254027187976,0.009621383622288704,-0.0024751685559749603
499,194.23613003698657,1266.8006591796875,0.4641837179660797,1239.31884765625,0.2377905398607254,0.21214548200368882,2045.5509033203125,5602.701033418392,2.7831904888153076,995.2803955078125,1.8704053157481777,4802.265972496608,985.4312744140625,0.9885566830635071,5679.070149872822,0.9197171330451965,65.89606142169553,5137.0,-2178.617919921875,1206.2537841796875,15145.062974452972,0.985133707523346,998000,0.622,5137.0,0.0035200776187980457,-0.00601973757147789,-0.060858212411403656
500,194.24786324786325,1151.155029296875,0.46413716673851013,1297.926025390625,0.23778435587882996,0.1937648658454418,2045.97265625,5609.003670827588,2.780493974685669,963.5402221679688,1.8621159409047772,4804.43083935034,955.6118774414062,0.9920868873596191,5683.8134179962935,0.9197351336479187,65.88687806957608,5148.0,-2193.359375,1263.021728515625,15177.528960227966,0.9944746494293213,1000000,0.6235,5148.0,0.0031866803478046105,-0.04751557856798172,-0.028597891330718994
501,194.25319891430786,2144.036376953125,0.4642343521118164,1280.626708984375,0.23789134621620178,0.1909513095021248,2046.95068359375,5689.882267774666,2.777785539627075,948.9932861328125,1.8600874933903264,4807.475786167008,940.937744140625,0.9893410801887512,5693.2480173558715,0.9197341203689575,65.87258626595427,5158.0,-2199.66015625,1244.1063232421875,15211.183540821075,0.9863435626029968,1002000,0.6255,5158.0,0.0035200776187980457,-0.01200096309185028,-0.006976176984608173
502,194.29881943100446,1717.86767578125,0.4641806185245514,1290.62890625,0.23774580657482147,0.19117109403014182,2046.6715087890625,5565.222537721944,2.7750909328460693,914.6239624023438,1.861020646812047,4805.5551608724245,907.1077880859375,0.9831091165542603,5688.60390096539,0.919813334941864,65.86313661015512,5167.0,-2159.261474609375,1260.1640625,15243.73195195198,0.985531747341156,1004000,0.6285,5167.0,0.0034507181833134453,-0.01696847379207611,-0.08385983854532242
503,194.27848590189262,2507.69482421875,0.46416914463043213,1282.903564453125,0.2379501909017563,0.19980888821184636,2047.4635009765625,5565.843750390635,2.772411584854126,937.2908935546875,1.8594533786657652,4807.518243714627,931.9882202148438,0.9868556261062622,5690.0371887110605,0.9197871685028076,65.85400126198819,5178.0,-2172.953857421875,1245.829833984375,15276.21679353714,0.9825426340103149,1006000,0.6295,5178.0,0.0033827254027187976,-0.016464658081531525,-0.01974399946630001
504,194.2686969930609,1282.3857421875,0.46416202187538147,1391.4239501953125,0.2379470318555832,0.20010967552661896,2048.16455078125,5542.028738933244,2.7697248458862305,921.1255493164062,1.8409559850134454,4809.534811908494,920.5839233398438,0.9683383703231812,5692.41241847693,0.9198107719421387,65.84440868216649,5188.0,-2166.926513671875,1346.74462890625,15308.816954612732,0.9642847776412964,1008000,0.6335,5188.0,0.003663006885632498,-0.1961498260498047,-0.17230543494224548
505,194.21980769230768,1208.4261474609375,0.4640500545501709,1384.603271484375,0.2378688007593155,0.2106282339990139,2048.6015625,5373.447962644174,2.767063856124878,903.6746215820312,1.8413592904312395,4809.975222666223,903.9368286132812,0.9529097080230713,5686.9143111269295,0.9198605418205261,65.83411998919522,5200.0,-2169.7275390625,1347.8443603515625,15341.588832139969,0.9538723826408386,1010000,0.635,5200.0,0.0033160723485136726,-0.1967090219259262,-0.2521752417087555
506,194.24630447302746,3817.0009765625,0.4640021026134491,1342.361572265625,0.23777906596660614,0.19574670150876045,2049.084228515625,5384.416224448035,2.7644331455230713,889.998046875,1.8408328546841657,4811.833134734658,892.212158203125,0.9788963198661804,5688.171908033788,0.919877827167511,65.82575129567707,5209.0,-2167.778076171875,1300.603271484375,15373.922516345978,0.9779078364372253,1012000,0.634,5209.0,0.00396651156886898,-0.14409616589546204,-0.09700608253479004
507,194.22950191570882,1467.2540283203125,0.46405887603759766,1304.892578125,0.23784315586090088,0.2135608933866024,2049.661376953125,5425.28537349059,2.761770009994507,933.2384643554688,1.8446819025999466,4812.728321962144,929.4465942382812,0.9865701794624329,5684.911275528766,0.9198935627937317,65.81801329636234,5220.0,-2201.935791015625,1271.2940673828125,15406.116794109344,0.9857433438301086,1014000,0.6335,5220.0,0.0033827254027187976,-0.07291928678750992,-0.02671695500612259
508,194.2162110495125,1804.2685546875,0.46414658427238464,1313.615966796875,0.23793208599090576,0.19797731965780258,2050.3154296875,5514.08368118655,2.7591447830200195,957.8036499023438,1.8475743327188097,4814.787070481809,956.92041015625,0.9720343947410583,5685.622931411352,0.9199041724205017,65.80814072868209,5231.0,-2169.75732421875,1279.983642578125,15438.819403648376,0.9626359343528748,1016000,0.634,5231.0,0.0032507326227954833,-0.21522772312164307,-0.16954150795936584
509,194.1938561343255,1423.6033935546875,0.4640655517578125,1222.7568359375,0.2378939390182495,0.2058404017984867,2050.69482421875,5391.723827854348,2.756507158279419,994.2843627929688,1.8398681244599684,4815.380154400887,990.3416137695312,0.9715703725814819,5685.438242572445,0.9199163913726807,65.79759841535464,5241.0,-2176.406494140625,1188.9654541015625,15471.689309597015,0.9644913673400879,1018000,0.638,5241.0,0.0034507181833134453,-0.21029937267303467,-0.10750408470630646
510,194.20011424219345,1186.4854736328125,0.46409979462623596,1311.73291015625,0.2380094975233078,0.22204578474164008,2051.4208984375,5470.7283632806575,2.7538795471191406,966.1773071289062,1.8415700219530082,4818.628326619675,965.034423828125,0.9838246703147888,5688.7988565106425,0.919907808303833,65.78735380718854,5252.0,-2185.97412109375,1269.3172607421875,15504.499588012695,0.99029541015625,1020000,0.639,5252.0,0.0031866803478046105,0.052068307995796204,0.08186439424753189
511,194.1999239832763,1188.451904296875,0.4641994535923004,1358.855712890625,0.23821060359477997,0.1911267803609371,2052.465576171875,5646.471927639572,2.7512691020965576,984.2459106445312,1.8438298782994726,4821.261089447072,984.9979248046875,0.9906565546989441,5693.133366577111,0.9198753237724304,65.7784432138595,5262.0,-2187.745361328125,1318.2498779296875,15537.004983186722,0.9893350005149841,1022000,0.6405,5262.0,0.0034507181833134453,0.08524222671985626,0.016577493399381638
512,194.17200834439598,1531.5423583984375,0.46414414048194885,1355.689453125,0.2384706288576126,0.20531931713223459,2052.99951171875,5689.7153532150005,2.748645782470703,1001.4169921875,1.840681184464596,4823.140511891519,998.1519165039062,0.9925034046173096,5694.284839529396,0.9198513627052307,65.76719545757787,5273.0,-2195.500732421875,1315.22119140625,15570.07247877121,0.9929277896881104,1024000,0.644,5273.0,0.0035908311789358866,0.03156789019703865,0.036876220256090164
513,194.1951542684081,1707.46630859375,0.46422335505485535,1382.08251953125,0.23851560056209564,0.198033676892519,2054.04833984375,5780.371819810799,2.746051549911499,976.1695556640625,1.8382112138831834,4827.184632253358,975.8826293945312,0.9897640347480774,5703.518198546409,0.9198507070541382,65.75782800417002,5283.0,-2216.055908203125,1336.2646484375,15602.705124855042,0.9825199842453003,1026000,0.6455,5283.0,0.0034507181833134453,-0.13166704773902893,-0.10766571760177612
514,194.1592368719305,1211.9176025390625,0.4641629755496979,1452.474609375,0.23864273726940155,0.20447338208556176,2054.468505859375,5781.050900718472,2.743441343307495,964.1051635742188,1.8365927073152817,4828.32876770627,966.5272216796875,0.9953834414482117,5701.8128562373295,0.9198445081710815,65.7458305302327,5294.0,-2193.4990234375,1414.692138671875,15635.972527980804,0.990216851234436,1028000,0.646,5294.0,0.0034507181833134453,-0.0478585846722126,-0.035643696784973145
515,194.1306314797361,1456.15478515625,0.4640556275844574,1396.097900390625,0.23878079652786255,0.21311514496803283,2054.823486328125,5785.168403165041,2.740849494934082,968.5134887695312,1.8321783321317813,4829.545443467649,971.22021484375,0.9951244592666626,5696.642957708919,0.9198407530784607,65.7361788945351,5305.0,-2197.5517578125,1359.56640625,15668.692907333374,0.9902543425559998,1030000,0.649,5305.0,0.0032507326227954833,0.025321634486317635,0.01830153912305832
516,194.1068472535741,2155.267822265625,0.4640331566333771,1466.5439453125,0.23884990811347961,0.1978667487204075,2055.40478515625,5791.709496787929,2.738285779953003,972.0256958007812,1.8267183362752053,4831.090285759961,973.2824096679688,0.987489640712738,5693.463405086548,0.919841468334198,65.72429798820477,5316.0,-2183.6337890625,1427.7030029296875,15701.955465316772,0.9854808449745178,1032000,0.6495,5316.0,0.0033160723485136726,-0.034368813037872314,0.0002758540213108063
517,194.101745823165,1358.82421875,0.4640289843082428,1458.5205078125,0.23881712555885315,0.19208987250924112,2055.871826171875,5849.670097349444,2.7357065677642822,947.2496948242188,1.8242772808101682,4833.302064591069,953.8429565429688,0.9863152503967285,5689.7011640688315,0.9198622107505798,65.71357012362722,5327.0,-2216.164794921875,1418.5693359375,15734.953953266144,0.9763784408569336,1034000,0.6515,5327.0,0.0033160723485136726,-0.13275815546512604,-0.05467319115996361
518,194.13437031484258,1639.5428466796875,0.4641789197921753,1453.873046875,0.23893456161022186,0.20930511265993118,2056.878173828125,5931.91498029246,2.7331600189208984,950.0625610351562,1.8226286446895084,4835.879086772504,950.800048828125,0.9882280230522156,5697.546361755806,0.9198430776596069,65.70324194410509,5336.0,-2189.3251953125,1417.330810546875,15767.867297649384,0.9912782311439514,1036000,0.651,5336.0,0.0034507181833134453,-0.04267014563083649,-0.041655734181404114
519,194.1264260332897,1301.1776123046875,0.46418944001197815,1502.5633544921875,0.2388651967048645,0.20179562374949456,2057.56298828125,5923.577708141561,2.730591058731079,969.408447265625,1.812807653813112,4838.15202009372,975.9646606445312,0.9842196106910706,5698.924094100116,0.9198596477508545,65.69407757765286,5347.0,-2235.45751953125,1467.1507568359375,15800.511070013046,0.9865588545799255,1038000,0.6545,5347.0,0.0035200776187980457,-0.09742169082164764,-0.1038295179605484
520,194.10994959865596,1400.76806640625,0.4641146957874298,1470.954345703125,0.2389019876718521,0.1976143626868725,2058.033203125,5847.411044075315,2.7280380725860596,954.0087890625,1.814633282911428,4839.479486164347,957.2738037109375,0.9846158027648926,5699.827568041188,0.919873058795929,65.68469490935978,5357.0,-2216.162841796875,1433.532470703125,15833.216572523117,0.9854064583778381,1040000,0.654,5357.0,0.0033827254027187976,-0.09972645342350006,-0.09363193809986115
521,194.10115499254843,1111.419921875,0.4641787111759186,1447.499267578125,0.23906618356704712,0.20480071559548377,2058.663330078125,5854.636626968571,2.7254953384399414,951.228271484375,1.8057690639674857,4841.740418317532,954.47900390625,0.9817357659339905,5703.846154680196,0.9198461174964905,65.67525111834429,5368.0,-2199.48681640625,1410.4571533203125,15865.946186065674,0.9699371457099915,1042000,0.6555,5368.0,0.0038117396538467885,-0.16887632012367249,-0.13257575035095215
522,194.0633946830266,1090.9154052734375,0.46415379643440247,1433.219970703125,0.2391592413187027,0.20395281985402108,2058.945068359375,5711.597562832421,2.7229537963867188,943.3578491210938,1.8149192084485282,4842.128449179524,947.1015014648438,0.9869705438613892,5706.477494600185,0.919855535030365,65.66607516724949,5379.0,-2203.73046875,1394.84130859375,15898.620365858078,0.9827353954315186,1044000,0.6545,5379.0,0.0035908311789358866,-0.12857627868652344,-0.08951197564601898
523,194.07403971052142,1143.26904296875,0.46418726444244385,1439.218505859375,0.23898617923259735,0.20630593433976174,2059.599365234375,5751.702128778121,2.720414876937866,946.1380615234375,1.8118610876912045,4844.775424140341,948.6583251953125,0.9881810545921326,5710.972296284946,0.9199169874191284,65.65534097006879,5389.0,-2220.932861328125,1399.59423828125,15931.681787729263,0.9881279468536377,1046000,0.657,5389.0,0.003663006885632498,-0.02939997799694538,-0.0014291685074567795
524,194.0913132061493,1837.2947998046875,0.464400053024292,1439.87939453125,0.238912895321846,0.20519992038607598,2060.950927734375,5825.996000452618,2.717909097671509,966.1634521484375,1.8258714326302388,4847.583047028069,970.6265258789062,0.9920634031295776,5712.363945106281,0.9199489951133728,65.64691942694027,5399.0,-2211.124267578125,1404.770751953125,15964.191604852676,0.9837535619735718,1048000,0.6565,5399.0,0.0035908311789358866,0.04966992512345314,-0.010167952626943588
525,194.12962278106508,1038.7977294921875,0.4644971191883087,1397.994384765625,0.23906771838665009,0.20829031497240066,2061.81982421875,6013.89112255117,2.7153968811035156,914.080810546875,1.8173245267148563,4850.9565341566395,911.3366088867188,0.9869443774223328,5715.017521014295,0.9199321269989014,65.63752733416035,5408.0,-2210.954833984375,1352.183837890625,15996.946299552917,0.9870020151138306,1050000,0.659,5408.0,0.0035200776187980457,-0.056574247777462006,-0.07697030901908875
